frame,x1,y1,x2,y2,conf
223,996,104,1004,112,0.12326411157846451
224,1024,273,1033,281,0.39145615696907043
224,5,574,14,582,0.2128852754831314
224,824,0,832,3,0.10189200937747955
225,1024,272,1032,281,0.3566220998764038
225,5,574,14,582,0.23071394860744476
225,998,89,1006,97,0.20734158158302307
225,1023,271,1033,280,0.1392228603363037
226,999,83,1007,91,0.4600066542625427
226,1024,273,1032,281,0.40571245551109314
226,5,574,14,582,0.2320469617843628
227,1000,77,1007,85,0.518974244594574
227,1024,273,1032,281,0.44657614827156067
227,5,574,14,582,0.2297004759311676
228,1024,273,1032,281,0.38348281383514404
228,1000,72,1008,80,0.3264603316783905
228,5,574,14,582,0.22682569921016693
229,1002,69,1009,76,0.6195231676101685
229,1024,273,1032,281,0.3189568817615509
229,5,574,14,582,0.21893304586410522
230,1002,65,1009,72,0.30656588077545166
230,1024,273,1032,281,0.30129286646842957
230,5,574,14,582,0.21641647815704346
231,1024,273,1032,281,0.32622456550598145
231,1003,62,1010,69,0.3029285967350006
231,5,574,14,582,0.21759694814682007
231,1023,271,1033,280,0.10492457449436188
232,1023,272,1032,281,0.2966749370098114
232,5,574,14,582,0.21432898938655853
232,1023,271,1033,280,0.13544322550296783
233,1023,272,1032,281,0.2752353847026825
233,5,574,14,582,0.2093854397535324
233,1023,271,1033,280,0.12597279250621796
234,1024,273,1032,281,0.2766076922416687
234,5,574,14,582,0.21623173356056213
234,1023,271,1033,280,0.12990665435791016
235,1024,272,1032,281,0.2913472652435303
235,5,574,14,582,0.215464785695076
235,1023,271,1033,280,0.13135391473770142
235,808,134,819,145,0.12773026525974274
236,1023,272,1032,281,0.30857139825820923
236,5,574,14,582,0.21965903043746948
236,809,134,820,145,0.20908597111701965
236,1023,271,1033,280,0.13540948927402496
237,1023,272,1032,281,0.32782483100891113
237,5,574,14,582,0.21499530971050262
237,809,134,820,144,0.11321719735860825
238,1023,272,1032,281,0.32317960262298584
238,5,574,14,582,0.22566133737564087
238,1023,271,1033,280,0.12729458510875702
239,1023,272,1033,281,0.35763880610466003
239,5,574,14,582,0.22723427414894104
240,1023,272,1033,281,0.3487783372402191
240,5,574,14,582,0.22757630050182343
241,1023,272,1033,281,0.3684897720813751
241,5,574,14,582,0.21845552325248718
242,1023,272,1033,281,0.36072224378585815
242,5,574,14,582,0.22445063292980194
243,1023,272,1033,281,0.34293878078460693
243,5,574,14,582,0.21622334420681
244,1023,272,1032,281,0.29830920696258545
244,5,574,14,582,0.21687717735767365
244,1023,271,1033,280,0.13635729253292084
245,1023,272,1032,281,0.28103700280189514
245,5,574,14,582,0.21681174635887146
245,1023,271,1033,280,0.1408649981021881
246,1023,272,1032,281,0.25620004534721375
246,5,574,14,582,0.22171597182750702
246,1023,271,1033,280,0.14496640861034393
247,1023,272,1033,281,0.28602463006973267
247,5,574,14,582,0.23594895005226135
247,1023,271,1033,280,0.1556827425956726
248,1023,272,1033,281,0.3198012113571167
248,5,574,14,582,0.23592235147953033
249,1023,272,1033,281,0.3135738968849182
249,5,574,14,582,0.23346170783042908
250,1023,272,1033,281,0.31183263659477234
250,5,574,14,582,0.20471195876598358
250,1023,271,1033,280,0.15840046107769012
251,1023,272,1033,281,0.3301981985569
251,5,574,14,582,0.20942381024360657
252,1023,272,1033,281,0.3289361000061035
252,5,574,14,582,0.20875298976898193
253,1023,272,1033,281,0.3469443917274475
253,5,574,14,582,0.22322414815425873
254,1023,272,1033,281,0.34512996673583984
254,5,574,14,582,0.2328154295682907
255,1023,272,1033,281,0.3295134902000427
255,5,574,14,582,0.2340213656425476
256,1023,272,1033,281,0.3255123794078827
256,5,574,14,582,0.23453204333782196
257,1023,272,1033,281,0.34983697533607483
257,5,574,14,582,0.23331299424171448
258,1023,272,1033,281,0.3275409936904907
258,5,574,14,582,0.23445706069469452
258,768,53,777,60,0.11233745515346527
259,1023,272,1033,281,0.3237086236476898
259,5,574,14,582,0.22720801830291748
260,1023,272,1033,281,0.35319942235946655
260,5,574,14,582,0.21940259635448456
261,1023,272,1033,281,0.3528309464454651
261,5,574,14,582,0.2262386828660965
262,1023,272,1033,281,0.35319623351097107
262,5,574,14,582,0.2263219803571701
263,1023,272,1033,281,0.3399089276790619
263,5,574,14,582,0.22148247063159943
264,1023,272,1033,281,0.3229222595691681
264,5,574,14,582,0.2244332879781723
265,1023,272,1033,281,0.30564215779304504
265,5,574,14,582,0.22698773443698883
265,1023,271,1033,280,0.17238827049732208
265,862,0,870,3,0.10823483020067215
266,1023,272,1033,281,0.32000839710235596
266,5,574,14,582,0.22718238830566406
266,1023,271,1033,280,0.17098574340343475
266,862,0,870,3,0.1087578535079956
267,1023,272,1033,281,0.3370038568973541
267,5,574,14,582,0.22493334114551544
267,1023,271,1033,281,0.15734031796455383
268,1023,272,1033,281,0.3667766749858856
268,5,574,14,582,0.22865945100784302
269,1023,273,1033,281,0.3480550944805145
269,5,574,14,582,0.22697560489177704
269,1023,271,1033,281,0.15495899319648743
269,862,0,870,3,0.12729564309120178
270,1023,272,1033,281,0.3577520251274109
270,5,574,14,582,0.22596801817417145
270,862,0,870,4,0.1361827552318573
271,1023,272,1033,281,0.33385932445526123
271,5,574,14,582,0.2203616201877594
271,768,53,777,60,0.10324703902006149
272,1023,272,1033,281,0.35721930861473083
272,5,574,14,582,0.21765296161174774
272,769,53,777,60,0.11688655614852905
273,1023,272,1033,281,0.3697870075702667
273,5,574,14,582,0.21188926696777344
274,1023,272,1033,281,0.36686214804649353
274,5,574,14,582,0.24214813113212585
275,1023,272,1032,281,0.32046210765838623
275,5,574,14,582,0.2130105197429657
275,1023,271,1033,280,0.1891622245311737
276,1024,271,1033,281,0.3266512155532837
276,5,574,14,582,0.2108890563249588
276,768,53,777,60,0.10087987780570984
277,1024,272,1032,281,0.33117538690567017
277,5,574,14,582,0.2018752098083496
277,1023,271,1033,280,0.17912480235099792
277,768,53,777,60,0.10938381403684616
278,1024,272,1033,281,0.35335856676101685
278,5,574,14,582,0.20816132426261902
278,768,53,777,60,0.1030181273818016
279,1023,272,1033,281,0.3568233549594879
279,5,574,14,582,0.20556782186031342
280,1023,272,1033,281,0.35256513953208923
280,5,574,14,582,0.2119765728712082
280,861,0,869,3,0.10811973363161087
281,1024,272,1033,281,0.3436182737350464
281,5,574,14,582,0.21095918118953705
281,861,0,869,3,0.13002116978168488
282,1023,272,1033,281,0.33820220828056335
282,5,574,14,582,0.19978263974189758
282,862,0,869,3,0.13883176445960999
283,1023,272,1033,281,0.333176851272583
283,5,574,14,582,0.19529655575752258
283,862,0,870,3,0.12644004821777344
284,1024,272,1033,281,0.3420226573944092
284,5,574,14,582,0.2011231929063797
284,768,53,777,60,0.15802937746047974
285,1024,272,1033,281,0.31999292969703674
285,5,574,14,582,0.20066328346729279
285,768,53,777,60,0.11576586961746216
286,1024,272,1033,281,0.3034801483154297
286,5,574,14,582,0.1963687390089035
286,768,53,777,60,0.1530938446521759
287,1024,272,1033,281,0.3024609088897705
287,5,574,14,582,0.1966417282819748
287,768,53,777,60,0.16671806573867798
287,1066,70,1074,78,0.1377171277999878
288,1024,272,1033,281,0.29159116744995117
288,768,53,777,60,0.18695083260536194
288,5,574,14,582,0.1742572784423828
288,1066,70,1074,78,0.11632633209228516
289,1024,272,1032,281,0.29488566517829895
289,5,574,14,582,0.17903415858745575
289,1023,271,1033,280,0.1632053256034851
289,768,53,777,60,0.1582191288471222
289,740,158,761,172,0.13331915438175201
290,1024,272,1032,281,0.3026377856731415
290,5,574,14,582,0.18411608040332794
290,1023,271,1033,280,0.1591436266899109
290,768,53,777,60,0.14151199162006378
291,1024,272,1032,281,0.29461148381233215
291,768,53,777,60,0.22722876071929932
291,5,574,14,582,0.1954297572374344
291,1023,271,1033,280,0.16745027899742126
292,1024,272,1032,281,0.30829060077667236
292,768,53,777,60,0.2243209183216095
292,5,574,14,582,0.21029451489448547
292,1023,271,1033,280,0.16069704294204712
293,1024,272,1032,281,0.30433687567710876
293,5,574,14,582,0.2260933816432953
293,768,53,777,60,0.21282297372817993
293,1023,271,1033,280,0.15819403529167175
294,1024,272,1032,281,0.3265615403652191
294,768,53,777,60,0.23413951694965363
294,5,574,14,582,0.22726117074489594
294,1023,271,1033,280,0.15702775120735168
295,873,115,886,123,0.3595251142978668
295,1024,272,1032,281,0.2914632260799408
295,5,574,14,582,0.22689980268478394
295,1023,271,1033,280,0.15161654353141785
296,888,113,898,121,0.4339248836040497
296,1024,272,1032,281,0.3138488233089447
296,5,574,14,582,0.20622079074382782
296,1023,271,1033,280,0.16735024750232697
297,903,112,915,121,0.40364983677864075
297,1024,272,1032,281,0.29289939999580383
297,5,574,14,582,0.18554894626140594
297,1023,271,1033,280,0.16011066734790802
298,917,112,928,121,0.39100584387779236
298,1024,272,1033,280,0.25335049629211426
298,5,574,14,582,0.1876956820487976
299,928,113,939,122,0.4293524920940399
299,1024,271,1033,280,0.22848989069461823
299,5,574,14,582,0.18968082964420319
300,940,116,951,125,0.24638749659061432
300,1024,272,1033,280,0.24534423649311066
300,5,574,14,582,0.22592680156230927
301,1024,272,1032,281,0.2626715898513794
301,5,574,14,582,0.22335563600063324
301,1023,270,1033,280,0.15912333130836487
302,960,122,970,131,0.3825685381889343
302,1024,272,1033,280,0.2436758130788803
302,5,574,14,582,0.21590155363082886
302,1023,270,1033,280,0.15688899159431458
303,1024,272,1033,280,0.2695302367210388
303,5,574,14,582,0.2181953638792038
303,970,127,980,136,0.16884832084178925
304,1024,272,1033,280,0.28984493017196655
304,5,574,14,582,0.22988644242286682
304,978,132,988,141,0.19691765308380127
305,1024,272,1033,280,0.284524142742157
305,5,574,14,582,0.24767225980758667
305,987,137,996,145,0.16695913672447205
306,994,141,1001,148,0.2562274932861328
306,1024,272,1033,280,0.2558421194553375
306,5,574,14,582,0.24271957576274872
307,998,126,1006,135,0.31736230850219727
307,1024,272,1033,280,0.2613029479980469
307,5,574,14,582,0.22706705331802368
307,1023,271,1033,280,0.15903249382972717
308,1001,114,1009,124,0.41499805450439453
308,1024,272,1033,280,0.243938609957695
308,5,574,14,582,0.23373767733573914
308,1023,270,1033,280,0.1536400467157364
309,1005,102,1014,113,0.3319341838359833
309,1024,272,1033,280,0.2636120021343231
309,5,574,14,582,0.24554647505283356
309,867,0,876,5,0.12789484858512878
310,1024,272,1033,281,0.3028136193752289
310,5,574,14,582,0.23942643404006958
310,867,0,876,5,0.14527751505374908
311,1023,272,1032,281,0.3057807385921478
311,5,574,14,582,0.23542752861976624
311,1023,271,1033,280,0.17371845245361328
311,867,0,876,5,0.15845291316509247
312,1023,272,1032,281,0.3139941394329071
312,5,574,14,582,0.23252956569194794
312,1023,271,1033,280,0.17155657708644867
312,867,0,876,5,0.11588095873594284
313,1024,272,1032,281,0.30442583560943604
313,5,574,14,582,0.23641660809516907
313,1023,271,1033,280,0.17453095316886902
313,1018,70,1026,78,0.12596790492534637
314,1024,272,1033,281,0.2873663008213043
314,5,574,14,582,0.24096709489822388
315,1025,59,1032,65,0.46469858288764954
315,1024,272,1033,281,0.2826620638370514
315,5,574,14,582,0.23455405235290527
316,1024,272,1032,281,0.2919270694255829
316,5,574,14,582,0.25015005469322205
316,1023,271,1033,280,0.16858777403831482
316,1027,54,1035,62,0.13368043303489685
317,1031,50,1038,58,0.42181187868118286
317,1024,273,1032,281,0.3165252208709717
317,5,574,14,582,0.24812573194503784
317,1023,271,1033,280,0.14120350778102875
318,1024,272,1032,281,0.3084133565425873
318,5,574,14,582,0.2519817352294922
318,1033,47,1041,55,0.19057103991508484
318,1023,271,1033,280,0.15131929516792297
319,1024,273,1032,281,0.28749874234199524
319,1036,45,1044,52,0.27107366919517517
319,5,574,14,582,0.2489490807056427
319,1023,271,1033,280,0.1479731649160385
320,1039,43,1046,51,0.3821192681789398
320,1024,273,1032,281,0.2839066982269287
320,5,574,14,582,0.2369454950094223
320,1023,271,1033,280,0.15049287676811218
321,1041,41,1049,49,0.3066706955432892
321,1023,272,1032,281,0.2871546447277069
321,5,574,14,582,0.23208214342594147
321,1023,271,1033,280,0.15641911327838898
322,1023,272,1032,281,0.2676800787448883
322,5,574,14,582,0.2330218404531479
322,1023,270,1033,280,0.1670038402080536
323,1024,272,1032,281,0.30282077193260193
323,1046,38,1054,46,0.2834091782569885
323,5,574,14,582,0.24419550597667694
323,1023,271,1033,280,0.16290351748466492
324,1049,38,1056,45,0.3754423260688782
324,1024,273,1032,281,0.30820316076278687
324,5,574,14,582,0.24250133335590363
324,1023,271,1033,280,0.15218642354011536
325,1024,273,1032,281,0.3241673707962036
325,5,574,14,582,0.2834336757659912
325,1051,38,1059,46,0.23829130828380585
325,1023,271,1033,280,0.15273521840572357
326,1055,39,1062,46,0.3293227553367615
326,1024,273,1032,281,0.3250821530818939
326,5,574,14,582,0.2815200686454773
326,1023,271,1033,280,0.15004590153694153
327,1024,272,1032,281,0.33009371161460876
327,5,574,14,582,0.273118257522583
327,1023,271,1033,280,0.1583816558122635
327,1056,40,1065,48,0.15576693415641785
328,1024,272,1032,281,0.3220554292201996
328,5,574,14,582,0.2838381826877594
328,1059,41,1067,49,0.17530183494091034
328,1023,271,1033,280,0.16037830710411072
329,1063,45,1071,52,0.4070221781730652
329,1024,272,1032,281,0.3298798203468323
329,5,574,14,582,0.2815834581851959
329,1023,271,1033,280,0.15795035660266876
330,1024,272,1032,281,0.31720325350761414
330,5,574,14,582,0.2791767418384552
330,1023,271,1033,280,0.1606648862361908
331,1024,272,1032,281,0.31552377343177795
331,5,574,14,582,0.2745572328567505
331,1023,271,1033,280,0.16277272999286652
331,1068,51,1076,59,0.1364499181509018
332,1024,272,1032,281,0.3287038505077362
332,5,574,14,582,0.2707810401916504
332,1023,271,1033,280,0.17213283479213715
332,1071,56,1078,64,0.1367570459842682
333,1024,272,1032,281,0.323485791683197
333,5,574,14,582,0.27985772490501404
333,1023,271,1033,280,0.1801891177892685
333,1074,61,1082,69,0.14730021357536316
334,1024,272,1032,281,0.3229227662086487
334,5,574,14,582,0.28400126099586487
334,1023,271,1033,280,0.18392683565616608
335,1024,272,1032,281,0.3325585424900055
335,5,574,14,582,0.2873073220252991
335,1023,271,1033,280,0.17334353923797607
336,1024,272,1032,281,0.3168974220752716
336,5,574,14,582,0.27836301922798157
336,1023,271,1033,280,0.16999080777168274
337,1024,272,1032,281,0.31307142972946167
337,1076,77,1087,87,0.3128296732902527
337,5,574,14,582,0.27316993474960327
337,1023,271,1033,280,0.16933511197566986
338,1071,71,1079,79,0.4643735885620117
338,1024,272,1032,281,0.34817206859588623
338,5,574,14,582,0.27150627970695496
338,1023,271,1033,280,0.1618352085351944
339,1064,66,1073,74,0.6277098655700684
339,1024,272,1032,281,0.31853511929512024
339,5,574,14,582,0.26466235518455505
339,1023,271,1033,280,0.17809993028640747
340,1057,62,1066,69,0.397754043340683
340,1024,272,1032,281,0.33499616384506226
340,5,574,14,582,0.27048489451408386
340,1023,271,1033,280,0.17481333017349243
341,1050,58,1059,66,0.4283815622329712
341,1024,272,1032,281,0.3642958402633667
341,5,574,14,582,0.2629188895225525
341,1023,271,1033,280,0.15269963443279266
342,1024,272,1032,281,0.32553794980049133
342,1043,54,1053,64,0.28872838616371155
342,5,574,14,582,0.26717647910118103
342,1023,271,1033,280,0.1838778853416443
343,1035,52,1046,61,0.4389544725418091
343,1024,272,1032,281,0.34145036339759827
343,5,574,14,582,0.26754429936408997
343,1023,271,1033,280,0.17613595724105835
344,1027,51,1038,60,0.3747200667858124
344,1024,272,1032,281,0.34851932525634766
344,5,574,14,582,0.27061325311660767
344,1023,271,1033,280,0.15502287447452545
345,1024,272,1032,281,0.38694319128990173
345,1019,50,1029,59,0.3674175441265106
345,5,574,14,582,0.2591574192047119
345,1023,271,1033,280,0.14509791135787964
346,1024,273,1032,281,0.3767987787723541
346,5,574,14,582,0.2626432478427887
346,1009,50,1021,60,0.2624524235725403
346,1023,271,1033,280,0.1289413422346115
347,1024,273,1032,281,0.39827197790145874
347,5,574,14,582,0.2606947422027588
347,1000,50,1013,62,0.16284695267677307
347,1023,271,1033,280,0.12709420919418335
347,807,112,818,124,0.11194709688425064
348,1024,272,1032,281,0.37282970547676086
348,5,574,14,582,0.2671184837818146
348,1023,271,1033,280,0.1621602326631546
348,990,53,1003,64,0.13183899223804474
349,1024,272,1032,281,0.4354057312011719
349,5,574,14,582,0.2674223780632019
349,806,111,818,123,0.1733686923980713
350,1024,272,1032,281,0.43828442692756653
350,5,574,14,582,0.2709510028362274
350,806,112,818,123,0.1008002758026123
351,1024,272,1032,281,0.43324801325798035
351,5,574,14,582,0.27519476413726807
352,1024,272,1032,281,0.3725176751613617
352,5,574,14,582,0.2718849182128906
352,1023,271,1033,280,0.16241012513637543
353,1024,272,1032,281,0.3919174075126648
353,5,574,14,582,0.26954159140586853
353,1023,271,1033,280,0.16563370823860168
353,895,0,906,11,0.11184332519769669
354,1024,273,1032,281,0.40245380997657776
354,5,574,14,582,0.270936518907547
354,1023,271,1033,280,0.13369309902191162
354,896,0,907,11,0.11087491363286972
355,908,110,920,123,0.5722674131393433
355,1024,273,1032,281,0.3887688219547272
355,5,574,14,582,0.2701267600059509
355,1023,271,1033,280,0.14033594727516174
356,1024,272,1032,281,0.367601215839386
356,5,574,14,582,0.2844600975513458
356,1023,271,1033,280,0.171698197722435
356,894,123,908,138,0.14323414862155914
357,879,144,891,157,0.36772406101226807
357,1024,272,1032,281,0.33718255162239075
357,5,574,14,582,0.28773966431617737
357,1023,271,1033,280,0.19026343524456024
358,1024,272,1032,281,0.38387835025787354
358,5,574,14,582,0.29403677582740784
358,864,159,879,177,0.2525598108768463
358,1023,271,1033,280,0.17199623584747314
359,847,181,863,203,0.45030319690704346
359,1024,272,1032,281,0.3981683552265167
359,5,574,14,582,0.29648464918136597
359,1023,271,1033,280,0.16147080063819885
360,831,207,848,227,0.5408744812011719
360,1024,272,1032,281,0.36402589082717896
360,5,574,14,582,0.29466667771339417
360,1023,271,1033,280,0.17901040613651276
361,1024,272,1032,281,0.3534209132194519
361,5,574,14,582,0.2943347990512848
361,1023,271,1033,280,0.1782987266778946
362,1024,272,1032,281,0.3549310564994812
362,5,574,14,582,0.2893795669078827
